country,iso3,reporter_code,year,population,log_population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,active_product_gini,world_weighted_product_coverage,country_total_exports,country_active_products,world_benchmark_products,sample_window,total_positive_loo_contribution,total_raw_loo_contribution,positive_driver_product_count,main_positive_driver_bucket,top_positive_driver_product_id,top_positive_driver_contribution,overweight_niche_product_positive_share,overweight_large_world_product_positive_share,overweight_mid_world_product_positive_share,missing_large_world_product_positive_share,underweight_large_world_product_positive_share,underweight_other_product_positive_share,near_world_share_positive_share,overweight_niche_product_positive_contribution,overweight_large_world_product_positive_contribution,overweight_mid_world_product_positive_contribution,missing_large_world_product_positive_contribution,underweight_large_world_product_positive_contribution,underweight_other_product_positive_contribution,near_world_share_positive_contribution
Armenia,ARM,51,2004,3164900.0,14.967632017484643,1,True,0.9788173474179037,0.9681732732156428,0.5336669646751615,712242884.0,1266,5027,balanced_2000_2024,0.019751673509949885,0.0023074109768279616,4250,missing_large_world_product,HS1992:720270,0.001619061536077715,0.01411070023998901,0.0206795134841748,0.1978279523527077,0.28911194769686993,0.23336785192274778,0.24490203430351076,0.0,0.0002787099441370344,0.0004084549986840269,0.003907433126012605,0.005710444798734282,0.004609405618896445,0.004837225023485492,0.0
Belgium,BEL,56,2004,10421137.0,16.159346705419193,2,False,0.6362227958887017,0.86790266511852,0.9852968248521917,299674676470.0,4877,5027,balanced_2000_2024,0.12541764817404522,0.003973150732170083,2528,underweight_large_world_product,HS1992:270900,0.015561263542242632,0.04260690392675544,0.21652992463778817,0.10147296372517756,0.029220942850952725,0.44073211253481276,0.1694371523245134,0.0,0.005343657686471159,0.02715667390737464,0.012726500463661972,0.0036648219297946705,0.05527558502889485,0.021250409157847927,0.0
Brazil,BRA,76,2004,182675143.0,19.023219958452252,4,False,0.8063782788530172,0.9298947035186688,0.9631952504156486,93642905203.0,4412,5027,balanced_2000_2024,0.12454412494699907,0.0025040187829374894,3216,overweight_large_world_product,HS1992:120100,0.009569737672836642,0.027315666837889226,0.3275627876017786,0.14148111884145123,0.031050587431414867,0.29404584395799355,0.1785439953294725,0.0,0.0034020058236686745,0.04079602074706323,0.017620642142630927,0.003867168240735852,0.03662168233005014,0.02223660566285024,0.0
Cambodia,KHM,116,2004,13244731.0,16.399110370931293,3,False,0.9966119018037731,0.9704891848669448,0.39130209793812404,2795647372.0,789,5027,balanced_2000_2024,0.004171553256633431,0.0004294193246328071,4559,missing_large_world_product,HS1992:490700,0.0007003824981106632,0.09234999189632695,0.028720158509294182,0.20397912296916554,0.294879219990818,0.1647430208529955,0.21532848578139982,0.0,0.0003852429094451937,0.0001198076707604745,0.0008509097747072536,0.001230104370466223,0.0006872342851469426,0.0008982542461073439,0.0
Canada,CAN,124,2004,31938807.0,17.279332348769906,3,False,0.7030150093533357,0.920201117342934,0.9939207133952372,301760659227.0,4831,5027,balanced_2000_2024,0.1421316712079208,0.004987216663248306,3053,overweight_large_world_product,HS1992:870324,0.01776322171108602,0.031485274362740394,0.3772285590278001,0.07024919801579185,0.005167043021540984,0.30317897420373174,0.21269095136839491,0.0,0.004475054663616196,0.05361612552197703,0.00998463591500065,0.0007344004598548448,0.043091334278679505,0.03023012036879258,0.0
China,CHN,156,2004,1296075000.0,20.98260630357244,4,False,0.7418990472549937,0.8611582254619938,0.9842994467810846,592217353262.0,4868,5027,balanced_2000_2024,0.12140714639907535,0.0021802901786048823,2356,underweight_large_world_product,HS1992:270900,0.012360037209183883,0.06889890970657059,0.06743648663921048,0.1333339999112755,0.019153510651896546,0.5498353506408571,0.1613417424501898,0.0,0.008364820017482288,0.008187271406045915,0.016187700447202524,0.002325373071771053,0.06675394091064146,0.019588040545932106,0.0
Costa Rica,CRI,188,2004,4200078.0,15.25061365450972,1,True,0.924532164867649,0.9605477158880678,0.8001472271773363,5860189482.0,2798,5027,balanced_2000_2024,0.06949221423720398,0.0035615689059670386,4032,underweight_large_world_product,HS1992:080300,0.007004415525810992,0.03058008474038335,0.175936535986904,0.11820412659430819,0.1128007184096934,0.3508062461159893,0.21167228815272177,0.0,0.0021250778001705717,0.01222621945095348,0.008214266489013244,0.007838771689836932,0.024378302810841634,0.014709575996388113,0.0
Croatia,HRV,191,2004,4304600.0,15.275194776312215,1,True,0.8467631368214035,0.920399994694455,0.9234742197015919,8024156751.0,3851,5027,balanced_2000_2024,0.0984565989496089,0.0029051355203960627,3283,underweight_large_world_product,HS1992:890120,0.011771490555604891,0.028440118079910648,0.21116917136396612,0.11392057277907747,0.06087609729153621,0.4014314500045321,0.18416259048097744,0.0,0.0028001172998732837,0.020790998415503248,0.011216232146219363,0.005993653496650153,0.03952357527885619,0.018132022312506657,0.0
Czech Republic,CZE,203,2004,10197101.0,16.13761402217129,2,False,0.7031284687566732,0.8805035468774156,0.9857738947565109,65748527548.0,4742,5027,balanced_2000_2024,0.12147523562617346,0.0022555756529683,2849,underweight_large_world_product,HS1992:270900,0.01633617367017348,0.030843348143246855,0.1113873207074609,0.12178959419324481,0.01734801902784004,0.5133948147954769,0.2052369031327305,0.0,0.0037467029832010113,0.013530801028706962,0.01479441965144046,0.002107354699054209,0.062364756096536245,0.024931201167234573,0.0
Denmark,DNK,208,2004,5404523.0,15.502746753542171,2,False,0.7186570502282766,0.8963246717882378,0.9687104031849645,72000107729.0,4658,5027,balanced_2000_2024,0.1433106043383946,0.0011129951370781876,3067,underweight_large_world_product,HS1992:300431,0.005812062913323146,0.05318587392010444,0.12021039670258776,0.25992895532034865,0.03692293510538102,0.3376776528865693,0.19207418606500878,0.0,0.007622099733755827,0.01722742459920601,0.037250575672006736,0.00529144814389948,0.04839278850674489,0.027526267682781658,0.0
Finland,FIN,246,2004,5228172.0,15.469572252955532,2,False,0.8180829775123604,0.931352460983126,0.9605977987397387,60435209775.0,4405,5027,balanced_2000_2024,0.10289603446405926,0.003061562845034338,3486,underweight_large_world_product,HS1992:270900,0.010263869606095155,0.04250450390101491,0.2244810924412392,0.12136422308659953,0.037199851634695344,0.3580357935756319,0.21641453536081906,0.0,0.004373544898276571,0.023098214224363423,0.012487897281422522,0.0038277172158615036,0.03684046335512503,0.02226819748901021,0.0
France,FRA,251,2004,62707588.0,17.953993019014383,4,False,0.5813915923326208,0.8457034860677766,0.9903569291218078,401582061416.0,4806,5027,balanced_2000_2024,0.13785061859517178,0.0030474578054833223,2327,underweight_large_world_product,HS1992:270900,0.024691833841161803,0.03327426111790177,0.1971924066827907,0.12614503922745043,0.005326809075776691,0.47455277306715904,0.16350871082892135,0.0,0.004586877478400031,0.027183095243493383,0.017389171690216254,0.0007343039262341922,0.06541739332336205,0.02253977693346587,0.0
Georgia,GEO,268,2004,3927340.0,15.183472909898887,1,True,0.9668483192695362,0.9625918312519164,0.5758008016254879,646465732.0,1348,5027,balanced_2000_2024,0.031859311531013845,0.002139399317519275,4343,missing_large_world_product,HS1992:720449,0.001951391360832555,0.04150971390419876,0.11380743495128882,0.15841771121902937,0.24166793170122616,0.20366083743123403,0.24093637079302285,0.0,0.0013224709068371254,0.003625826524658704,0.005047079213757244,0.007699373923125141,0.00648849406638885,0.00767606689624678,0.0
Germany,DEU,276,2004,82516260.0,18.228505922794138,4,False,0.5500033998701304,0.834851137416545,0.9694710192623534,842693336000.0,4805,5027,balanced_2000_2024,0.1351874098750484,0.002848501824245675,2533,underweight_large_world_product,HS1992:270900,0.02761949154904253,0.04137536808223415,0.0813976586387291,0.12591451859940864,0.07625157010059497,0.4759977379993772,0.1990631465796559,0.0,0.005593428843663983,0.011003938641263145,0.01702205763511766,0.010308252260805117,0.06434890130651771,0.026910831187680784,0.0
Greece,GRC,300,2004,10955141.0,16.20931940176411,2,False,0.8444985171939494,0.912986481767834,0.885728594034199,14886677762.0,4101,5027,balanced_2000_2024,0.09889464531735048,0.0018755695179722975,2999,overweight_mid_world_product,HS1992:270900,0.008723026316976967,0.04655280336617494,0.06418427928506666,0.30093711652443683,0.13675696174802224,0.279588941419004,0.17197989765729535,0.0,0.004603822977426231,0.006347481534846433,0.029761069401510354,0.013524531226749126,0.02764984919628588,0.01700789098053246,0.0
Guyana,GUY,328,2004,762418.0,13.544250240697151,1,True,0.9931362092525773,0.983330441688349,0.4160552026851684,517174676.0,992,5027,balanced_2000_2024,0.007790942652106558,0.000930492007225836,4578,missing_large_world_product,HS1992:170111,0.0009001312201879497,0.006552511801166102,0.11553559824298888,0.11191289473516436,0.31432578677004225,0.2207204731933281,0.2309527352573103,0.0,5.105024367013655e-05,0.0009001312201879497,0.0008719069449129035,0.0024488941788036733,0.0017196205487950422,0.001799339515736853,0.0
"China, Hong Kong SAR",HKG,344,2004,6783500.0,15.7300037509075,2,False,0.7771700992806369,0.9080112744680228,0.8918203344562673,264492102073.0,4433,5027,balanced_2000_2024,0.11778286288763129,0.0021182703200653963,3139,underweight_large_world_product,HS1992:270900,0.012908047210000828,0.017189392346541627,0.07671324935868691,0.08365240348993283,0.17097241011109654,0.41732791434602895,0.23414463034771313,0.0,0.002024615841874411,0.00903550613087889,0.009852819570475568,0.02013761993768315,0.049154076514599465,0.027578224892119807,0.0
Hungary,HUN,348,2004,10107146.0,16.12875325638632,2,False,0.7315351210821357,0.9147533074908064,0.8829744588374858,55124228000.0,4129,5027,balanced_2000_2024,0.13339100114358493,0.00517829601840003,3400,underweight_other_product,HS1992:270900,0.015136990935483374,0.019164937882773694,0.2516026687544552,0.05570097200827594,0.18703267044620706,0.2339734942210371,0.252525256687251,0.0,0.0025564302510378,0.03356153187555455,0.007430008420854728,0.024948475157377747,0.031209958635206925,0.03368459680355318,0.0
Iceland,ISL,352,2004,292074.0,12.584762473801348,1,True,0.9902493789772168,0.9779334786821452,0.5333943019900129,2860103953.0,1325,5027,balanced_2000_2024,0.009447166180968303,0.001207955950438433,4404,missing_large_world_product,HS1992:030420,0.0006493876474739091,0.13210307788051734,0.06873888264844188,0.05259092133608323,0.28325368330415535,0.21666770647746342,0.24664572835333876,0.0,0.0012479997297546452,0.0006493876474739091,0.0004968351734722098,0.0026759446175457224,0.0020468958291418593,0.002330103183579957,0.0
Ireland,IRL,372,2004,4070262.0,15.219217928811268,1,True,0.8799110482351419,0.9623536508729597,0.9306503640170759,100968243874.548,3856,5027,balanced_2000_2024,0.07954776072580372,0.0037881878897104704,3767,underweight_large_world_product,HS1992:270900,0.006810436970042022,0.012166525935640788,0.18723589721323342,0.08437643750267874,0.049607887328119736,0.4251566171005073,0.24145663491982003,0.0,0.0009678198939926386,0.014894196350799471,0.00671195666135882,0.003946196351289899,0.0338202568481033,0.019207334620259586,0.0
Italy,ITA,380,2004,57828179.0,17.872986740791998,4,False,0.6549242063722907,0.8156679311554205,0.963650562456439,335953530672.77704,4533,5027,balanced_2000_2024,0.1384712846393772,0.0019972037247226737,2398,underweight_large_world_product,HS1992:270900,0.0193388493555684,0.056343033525049636,0.08351162797228952,0.19076251646940834,0.03353273698349516,0.4687860665573773,0.16706401849238,0.0,0.0078018922326931195,0.011563962407648676,0.02641513071655932,0.004643321167578929,0.06491340885724062,0.023133569257656528,0.0
Japan,JPN,392,2004,127761000.0,18.665671889016355,4,False,0.6927892719324716,0.9072631484329584,0.9721417946374576,542117425582.0,4694,5027,balanced_2000_2024,0.14227635006311978,0.002351604976742916,3119,underweight_large_world_product,HS1992:270900,0.018463443138633906,0.01525179579448963,0.08425327904193863,0.0732329251102967,0.03815335147732153,0.5213524128686725,0.267756235707281,0.0,0.0021699698375480247,0.011987249022936575,0.01041931328913881,0.005428319590868647,0.0741761183995554,0.038095379923072326,0.0
Korea,KOR,410,2004,48082519.0,17.688429238665744,4,False,0.7108244093119672,0.9301738999497536,0.9147150571990055,253804279993.0,4495,5027,balanced_2000_2024,0.13853647183082363,0.003303650453681195,3394,underweight_large_world_product,HS1992:270900,0.016727919036564454,0.008900317168653766,0.13878960060583764,0.08092657051339122,0.14925446081284005,0.35223740724966673,0.2698916436496106,0.0,0.0012330185387205983,0.01922742159474189,0.011211281556293584,0.020677186406022785,0.0487977276472058,0.03738983608783897,0.0
Kyrgyzstan,KGZ,417,2004,5104713.0,15.445674788607782,2,False,0.9840803396741331,0.962817625229565,0.5226302396639095,656660383.0,1476,5027,balanced_2000_2024,0.021160241118318046,0.004861522198558177,4043,overweight_large_world_product,HS1992:710813,0.008971497394924421,0.017555689592712847,0.4239789775910424,0.04045672889825166,0.2201959809231546,0.13667900206384,0.16113362093099848,0.0,0.0003714826247801506,0.008971497394924421,0.0008560741383454307,0.004659400049618512,0.0028921606394819444,0.0034096262711675873,0.0
Luxembourg,LUX,442,2004,458095.0,13.034831865167812,1,True,0.8998185423318642,0.947220758228303,0.9035955650239572,11699844582.0,3525,5027,balanced_2000_2024,0.075030410568102,0.0017119737372006671,3689,underweight_large_world_product,HS1992:270900,0.005616962442551832,0.03974757353673796,0.06368453881210011,0.31627680652277707,0.05993597971875502,0.3278854071410844,0.19246969426854546,0.0,0.0029822767615472756,0.004778277093912098,0.023730378646572126,0.004497021166099624,0.024601376717084844,0.014441080182886035,0.0
Mexico,MEX,484,2004,104394131.0,18.46368401535751,4,False,0.6760227713467735,0.930329975718432,0.9606234161669737,187809391666.0,4355,5027,balanced_2000_2024,0.1390584153872385,0.0015237498317260956,3684,underweight_large_world_product,HS1992:852810,0.006027935048798616,0.01912149592506247,0.15043561103577696,0.07334771099634943,0.050055309081993044,0.3734324984313583,0.33360737452945977,0.0,0.0026590049231727253,0.020919337688446116,0.01019961646343348,0.006960611962660401,0.051928931485962115,0.04639091286356367,0.0
Morocco,MAR,504,2004,29953018.0,17.21514064539556,3,False,0.9545758183940126,0.9507439436926686,0.7413200857715565,9869830573.327002,2812,5027,balanced_2000_2024,0.041210476036474764,0.0013237741927715208,3797,underweight_large_world_product,HS1992:280920,0.0032309069135701973,0.02788958369708499,0.04989164554458446,0.23021531195767475,0.17951558700706885,0.3025932185910825,0.20989465320250447,0.0,0.0011493430206159783,0.0020560584631353906,0.009487282596661317,0.007397922796528511,0.012470010583547575,0.008649858575985991,0.0
Mozambique,MOZ,508,2004,19840313.0,16.803226435906236,3,False,0.9864733880049572,0.9854217659281408,0.5839137565073118,1492655888.0,1363,5027,balanced_2000_2024,0.028401210976367164,0.012946893676421212,4359,overweight_large_world_product,HS1992:760429,0.018974382833463754,0.004407966811500902,0.6728785924384821,0.008333108774424088,0.10633507560120525,0.0935332417128242,0.11451201466156342,0.0,0.0001251915953902616,0.019110566865326306,0.00023667038039143495,0.003020044916337783,0.0026564573311894657,0.0032522798877319126,0.0
Netherlands,NLD,528,2004,16281779.0,16.605557187752847,3,False,0.6289485364421967,0.8703929872994081,0.9762786633726411,274790214231.0,4862,5027,balanced_2000_2024,0.14792311032100047,0.0021861416516210097,2767,underweight_large_world_product,HS1992:270900,0.02131865408281386,0.04537953659815399,0.12218880884034626,0.17246602446912765,0.049371857225024206,0.4376024140441861,0.17299135882316177,0.0,0.006712682198524611,0.01807454865008218,0.025511710764171136,0.00730323868304994,0.06473151016939427,0.02558941985577834,0.0
New Zealand,NZL,554,2004,4087500.0,15.223444094187647,1,True,0.8993825161447069,0.9371766040281446,0.9487354335236573,20151508538.0,4082,5027,balanced_2000_2024,0.0768158199181529,0.0019800595434266155,2913,underweight_large_world_product,HS1992:040221,0.005246463691991776,0.10492103476525892,0.20318228252910853,0.26362030764026007,0.026771255311399213,0.26643727501048936,0.1350678447434839,0.0,0.008059595312154388,0.015607613625315264,0.020250210078462283,0.002056455926983336,0.02046659773668913,0.010375347238548494,0.0
Niger,NER,562,2004,13265836.0,16.40070256656095,3,False,0.9946857912262861,0.9757039190852412,0.3972487021311676,392230376.0,699,5027,balanced_2000_2024,0.008381951440151303,0.001569411543197119,4546,overweight_niche_product,HS1992:261210,0.002622949498848892,0.3762694664049967,0.02303788034099758,0.1190664191738043,0.22684545369664777,0.0904662219306559,0.16431455845289772,0.0,0.0031538723958183246,0.00019310239430225806,0.0009980089436675277,0.0019014075773043926,0.0007582834791967086,0.0013772766498620914,0.0
